cod_dane_mun,Departamento_ocurrencia,Municipio_ocurrencia,total_casos,pct_adolescentes,pct_hospit,pct_psiquia,casos_H1,casos_H2,pct_menores,pct_mujeres,pct_rural,tendencia_H2_H1,poblacion,tasa_x100k,tasa_x100k_norm,pct_adolescentes_norm,tendencia_H2_H1_norm,pct_hospit_norm,pct_psiquia_norm,IPI,nivel_prioridad,ranking_nacional
13212,BOLIVAR,CORDOBA,6,0.5,0.0,0.0,1,5,0.6666666666666666,0.8333333333333334,0.0,1.0,620000.0,0.967741935483871,0.00364826320560727,0.5,1.0,0.0,0.0,32.63,Baja,247
25653,CUNDINAMARCA,SAN CAYETANO,2,0.5,0.0,0.0,0,2,0.5,0.0,1.0,1.0,232000.0,0.8620689655172414,0.0031702149234932144,0.5,1.0,0.0,0.0,32.61,Baja,248
25339,CUNDINAMARCA,GUTIERREZ,2,0.5,0.0,0.0,0,2,0.5,1.0,0.5,1.0,232000.0,0.8620689655172414,0.0031702149234932144,0.5,1.0,0.0,0.0,32.61,Baja,248
41078,HUILA,BARAYA,2,0.5,1.0,0.0,1,1,0.5,0.5,0.5,0.0,257500.0,0.7766990291262136,0.0027840144462206932,0.5,0.5,1.0,0.0,32.6,Baja,250
52354,NARIÑO,IMUES,2,0.5,1.0,0.0,1,1,0.5,1.0,1.0,0.0,278333.0,0.7185637348068681,0.0025210193057572956,0.5,0.5,1.0,0.0,32.59,Baja,251
52473,NARIÑO,MOSQUERA,2,0.5,0.0,0.0,0,2,0.5,0.5,0.0,1.0,278333.0,0.7185637348068681,0.0025210193057572956,0.5,1.0,0.0,0.0,32.59,Baja,251
81001,ARAUCA,ARAUCA,51,0.3333333333333333,0.9215686274509803,0.0,29,22,0.35294117647058826,0.6470588235294118,0.0196078431372549,-0.2413793103448276,108000.0,47.22222222222222,0.21289642617610421,0.3333333333333333,0.3793103448275862,0.9215686274509803,0.0,32.59,Baja,251
50287,META,FUENTE DE ORO,4,0.5,1.0,0.0,2,2,0.5,0.5,0.0,0.0,550000.0,0.7272727272727272,0.0025604174497534655,0.5,0.5,1.0,0.0,32.59,Baja,251
85139,CASANARE,MANI,11,0.45454545454545453,0.8181818181818182,0.0,5,6,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.2,165000.0,6.666666666666667,0.029429323191898647,0.45454545454545453,0.6,0.8181818181818182,0.0,32.58,Baja,255
68079,SANTANDER,BARICHARA,2,0.5,1.0,0.0,1,1,0.5,1.0,0.0,0.0,292000.0,0.6849315068493151,0.0023688722732299263,0.5,0.5,1.0,0.0,32.58,Baja,255
47541,MAGDALENA,PEDRAZA,2,0.5,0.0,0.0,0,2,0.5,1.0,0.0,1.0,355000.0,0.5633802816901409,0.0018189932039224981,0.5,1.0,0.0,0.0,32.56,Baja,257
47053,MAGDALENA,ARACATACA,16,0.375,0.1875,0.0625,3,13,0.375,0.625,0.0,1.0,355000.0,4.507042253521127,0.019659514119230163,0.375,1.0,0.1875,0.0625,32.56,Baja,257
05501,ANTIOQUIA,OLAYA,2,0.5,0.0,0.0,0,2,0.5,1.0,0.5,1.0,536250.0,0.372960372960373,0.0009575627900964537,0.5,1.0,0.0,0.0,32.53,Baja,259
05206,ANTIOQUIA,CONCEPCION,2,0.5,0.0,0.0,0,2,0.5,0.5,0.5,1.0,536250.0,0.372960372960373,0.0009575627900964537,0.5,1.0,0.0,0.0,32.53,Baja,259
76845,VALLE,ULLOA,2,0.5,0.0,0.0,0,2,0.5,1.0,0.5,1.0,685000.0,0.29197080291970806,0.0005911784172589885,0.5,1.0,0.0,0.0,32.52,Baja,261
88001,SAN ANDRES,SAN ANDRES,31,0.22580645161290322,0.6774193548387096,0.0,13,18,0.22580645161290322,0.6774193548387096,0.22580645161290322,0.38461538461538464,79000.0,39.24050632911392,0.17678836966716135,0.22580645161290322,0.6923076923076923,0.6774193548387096,0.0,32.45,Baja,262
25281,CUNDINAMARCA,FOSCA,8,0.125,0.875,0.0,2,6,0.25,0.5,0.125,1.0,232000.0,3.4482758620689657,0.014869817617337218,0.125,1.0,0.875,0.0,32.4,Baja,263
44874,GUAJIRA,VILLANUEVA,13,0.46153846153846156,0.0,0.0,2,11,0.46153846153846156,0.7692307692307693,0.07692307692307693,1.0,242500.0,5.360824742268041,0.023521894935946253,0.46153846153846156,1.0,0.0,0.0,32.36,Baja,264
44855,GUAJIRA,URUMITA,5,0.6,0.2,0.0,2,3,0.8,0.8,0.0,0.5,242500.0,2.0618556701030926,0.008597865657750739,0.6,0.75,0.2,0.0,32.3,Baja,265
52585,NARIÑO,PUPIALES,16,0.3125,0.6875,0.0,6,10,0.3125,0.6875,0.375,0.6666666666666666,278333.0,5.748509878454945,0.02527572293390854,0.3125,0.8333333333333333,0.6875,0.0,32.24,Baja,266
19364,CAUCA,JAMBALO,14,0.2857142857142857,0.6428571428571429,0.0,5,9,0.2857142857142857,0.5714285714285714,0.9285714285714286,0.8,354000.0,3.9548022598870056,0.017161265225924368,0.2857142857142857,0.9,0.6428571428571429,0.0,32.17,Baja,267
52490,NARIÑO,OLAYA HERRERA(BOCAS DE SATINGA,11,0.45454545454545453,0.8181818181818182,0.0,5,6,0.45454545454545453,0.6363636363636364,0.0,0.2,278333.0,3.9521005414377743,0.017149043066711667,0.45454545454545453,0.6,0.8181818181818182,0.0,32.15,Baja,268
76616,VALLE,RIOFRIO,9,0.5555555555555556,0.5555555555555556,0.0,4,5,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.25,685000.0,1.313868613138686,0.0052140871215905354,0.5555555555555556,0.625,0.5555555555555556,0.0,32.13,Baja,269
25123,CUNDINAMARCA,CACHIPAY,11,0.2727272727272727,0.45454545454545453,0.0,3,8,0.2727272727272727,0.36363636363636365,0.6363636363636364,1.0,232000.0,4.741379310344827,0.02071961896425922,0.2727272727272727,1.0,0.45454545454545453,0.0,32.09,Baja,270
81065,ARAUCA,ARAUQUITA,27,0.2962962962962963,0.07407407407407407,0.0,9,18,0.2962962962962963,0.4444444444444444,0.3333333333333333,1.0,108000.0,25.0,0.11236650673270392,0.2962962962962963,1.0,0.07407407407407407,0.0,32.08,Baja,271
54874,NORTE SANTANDER,VILLA DEL ROSARIO,74,0.22972972972972974,0.36486486486486486,0.0,24,50,0.25675675675675674,0.6486486486486487,0.0,1.0,432500.0,17.109826589595375,0.07667257435229428,0.22972972972972974,1.0,0.36486486486486486,0.0,32.08,Baja,271
73861,TOLIMA,VENADILLO,12,0.4166666666666667,0.9166666666666666,0.16666666666666666,6,6,0.4166666666666667,0.75,0.08333333333333333,0.0,222667.0,5.389213489201364,0.023650321265850024,0.4166666666666667,0.5,0.9166666666666666,0.16666666666666666,32.08,Baja,271
18610,CAQUETA,SAN JOSE DEL FRAGUA,5,0.6,1.0,0.0,3,2,0.6,0.8,0.2,-0.3333333333333333,185000.0,2.7027027027027026,0.011496959183075884,0.6,0.33333333333333337,1.0,0.0,32.07,Baja,274
25772,CUNDINAMARCA,SUESCA,6,0.3333333333333333,0.3333333333333333,0.0,2,4,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,232000.0,2.586206896551724,0.01096995005272255,0.3333333333333333,1.0,0.3333333333333333,0.0,32.05,Baja,275
05360,ANTIOQUIA,ITAGUI,179,0.25139664804469275,0.5865921787709497,0.0335195530726257,90,89,0.2681564245810056,0.6256983240223464,0.1005586592178771,-0.011111111111111112,293000.0,61.092150170648466,0.2756418494464518,0.25139664804469275,0.49444444444444446,0.5865921787709497,0.0335195530726257,32.02,Baja,276
05670,ANTIOQUIA,SAN ROQUE,16,0.3125,0.25,0.125,4,12,0.375,0.75,0.1875,1.0,536250.0,2.983682983682984,0.012768070808621808,0.3125,1.0,0.25,0.125,32.01,Baja,277
52835,NARIÑO,TUMACO,125,0.296,0.488,0.008,59,66,0.304,0.592,0.152,0.11864406779661017,235000.0,53.19148936170213,0.23990047368616657,0.296,0.559322033898305,0.488,0.008,31.94,Baja,278
13433,BOLIVAR,MAHATES,7,0.8571428571428571,0.2857142857142857,0.0,4,3,0.8571428571428571,0.8571428571428571,0.14285714285714285,-0.25,620000.0,1.129032258064516,0.004377915846728723,0.8571428571428571,0.375,0.2857142857142857,0.0,31.94,Baja,278
52227,NARIÑO,CUMBAL,12,0.25,0.5,0.0,4,8,0.25,0.5833333333333334,0.4166666666666667,1.0,278333.0,4.311382408841208,0.018774379040151043,0.25,1.0,0.5,0.0,31.91,Baja,280
52079,NARIÑO,BARBACOAS,21,0.23809523809523808,0.47619047619047616,0.0,5,16,0.23809523809523808,0.47619047619047616,0.7142857142857143,1.0,278333.0,7.544919215472115,0.033402402801105416,0.23809523809523808,1.0,0.47619047619047616,0.0,31.88,Baja,281
25317,CUNDINAMARCA,GUACHETA,3,0.3333333333333333,0.3333333333333333,0.0,0,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,232000.0,1.293103448275862,0.005120148705800547,0.3333333333333333,1.0,0.3333333333333333,0.0,31.85,Baja,282
68190,SANTANDER,CIMITARRA,13,0.38461538461538464,0.15384615384615385,0.0,3,10,0.46153846153846156,0.6153846153846154,0.23076923076923078,1.0,292000.0,4.4520547945205475,0.019410759302162513,0.38461538461538464,1.0,0.15384615384615385,0.0,31.83,Baja,283
41518,HUILA,PAICOL,3,0.3333333333333333,0.3333333333333333,0.0,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,257500.0,1.1650485436893205,0.004540847989891767,0.3333333333333333,1.0,0.3333333333333333,0.0,31.83,Baja,283
68872,SANTANDER,VILLANUEVA,3,0.3333333333333333,0.3333333333333333,0.0,0,3,0.3333333333333333,0.3333333333333333,0.0,1.0,292000.0,1.0273972602739727,0.003918134730405616,0.3333333333333333,1.0,0.3333333333333333,0.0,31.8,Baja,285
50226,META,CUMARAL,15,0.13333333333333333,0.8,0.0,5,10,0.13333333333333333,0.6666666666666666,0.0,1.0,550000.0,2.7272727272727275,0.011608110199659497,0.13333333333333333,1.0,0.8,0.0,31.74,Baja,286
50110,META,BARRANCA DE UPIA,3,0.3333333333333333,0.3333333333333333,0.0,1,2,0.3333333333333333,0.6666666666666666,0.0,1.0,550000.0,0.5454545454545454,0.0017378999270347359,0.3333333333333333,1.0,0.3333333333333333,0.0,31.73,Baja,287
73585,TOLIMA,PURIFICACION,17,0.29411764705882354,0.8823529411764706,0.0,7,10,0.29411764705882354,0.5882352941176471,0.058823529411764705,0.42857142857142855,222667.0,7.634719109701932,0.03380864372708814,0.29411764705882354,0.7142857142857143,0.8823529411764706,0.0,31.65,Baja,288
08770,ATLANTICO,SUAN,17,0.5882352941176471,0.5294117647058824,0.0,8,9,0.7058823529411765,0.7058823529411765,0.0,0.125,723333.0,2.3502314978025334,0.009902433600512931,0.5882352941176471,0.5625,0.5294117647058824,0.0,31.6,Baja,289
70215,SUCRE,COROZAL,42,0.35714285714285715,0.5952380952380952,0.0,18,24,0.38095238095238093,0.7380952380952381,0.047619047619047616,0.3333333333333333,196000.0,21.428571428571427,0.09620991253644315,0.35714285714285715,0.6666666666666666,0.5952380952380952,0.0,31.58,Baja,290
15332,BOYACA,GUICAN,5,0.4,0.6,0.0,2,3,0.6,0.2,0.4,0.5,142000.0,3.5211267605633805,0.015199383890403246,0.4,0.75,0.6,0.0,31.53,Baja,291
25335,CUNDINAMARCA,GUAYABETAL,8,0.75,0.625,0.0,5,3,0.875,0.625,0.375,-0.4,232000.0,3.4482758620689657,0.014869817617337218,0.75,0.3,0.625,0.0,31.52,Baja,292
23090,CORDOBA,CANALETE,17,0.5882352941176471,0.47058823529411764,0.0,8,9,0.5882352941176471,0.7647058823529411,0.5294117647058824,0.125,317500.0,5.354330708661418,0.023492516925556105,0.5882352941176471,0.5625,0.47058823529411764,0.0,31.48,Baja,293
25386,CUNDINAMARCA,LA MESA,27,0.37037037037037035,0.9629629629629629,0.0,13,14,0.4074074074074074,0.48148148148148145,0.14814814814814814,0.07692307692307693,232000.0,11.637931034482758,0.05191855948117655,0.37037037037037035,0.5384615384615384,0.9629629629629629,0.0,31.48,Baja,293
15837,BOYACA,TUTA,7,0.14285714285714285,0.7142857142857143,0.0,2,5,0.14285714285714285,0.42857142857142855,1.0,1.0,142000.0,4.929577464788732,0.021570998503013125,0.14285714285714285,1.0,0.7142857142857143,0.0,31.47,Baja,295
52036,NARIÑO,ANCUYA,4,0.25,0.5,0.0,1,3,0.25,0.25,1.0,1.0,278333.0,1.4371274696137362,0.005771691252636045,0.25,1.0,0.5,0.0,31.45,Baja,296
54498,NORTE SANTANDER,OCAÑA,164,0.2682926829268293,0.8170731707317073,0.006097560975609756,80,84,0.2865853658536585,0.5670731707317073,0.024390243902439025,0.05,432500.0,37.919075144508675,0.17081041799293506,0.2682926829268293,0.525,0.8170731707317073,0.006097560975609756,31.42,Baja,297
66400,RISARALDA,LA VIRGINIA,33,0.3939393939393939,0.8787878787878788,0.0,16,17,0.3939393939393939,0.7272727272727273,0.0,0.0625,243000.0,13.580246913580247,0.06070529812984541,0.3939393939393939,0.53125,0.8787878787878788,0.0,31.39,Baja,298
47570,MAGDALENA,PUEBLOVIEJO,16,0.6875,0.0625,0.0,7,9,0.75,1.0,0.0,0.2857142857142857,355000.0,4.507042253521127,0.019659514119230163,0.6875,0.6428571428571428,0.0625,0.0,31.36,Baja,299
15238,BOYACA,DUITAMA,112,0.2767857142857143,0.16071428571428573,0.0,55,57,0.2857142857142857,0.625,0.10714285714285714,0.03636363636363636,142000.0,78.87323943661971,0.35608076566503183,0.2767857142857143,0.5181818181818182,0.16071428571428573,0.0,31.35,Baja,300
73043,TOLIMA,ANZOATEGUI,5,0.4,0.6,0.0,2,3,0.4,0.6,0.6,0.5,222667.0,2.245505620500568,0.009428669820116661,0.4,0.75,0.6,0.0,31.33,Baja,301
13042,BOLIVAR,ARENAL,4,0.25,0.5,0.0,0,4,0.25,0.75,0.0,1.0,620000.0,0.6451612903225806,0.002188957923364362,0.25,1.0,0.5,0.0,31.33,Baja,301
25394,CUNDINAMARCA,LA PALMA,5,0.2,0.6,0.0,0,5,0.2,0.6,0.4,1.0,232000.0,2.155172413793103,0.009020016270415213,0.2,1.0,0.6,0.0,31.32,Baja,303
85440,CASANARE,VILLANUEVA,31,0.22580645161290322,0.45161290322580644,0.0,11,20,0.22580645161290322,0.6774193548387096,0.22580645161290322,0.8181818181818182,165000.0,18.787878787878785,0.08426382470648063,0.22580645161290322,0.9090909090909092,0.45161290322580644,0.0,31.29,Baja,304
52720,NARIÑO,SAPUYES,5,0.4,0.6,0.0,2,3,0.4,0.2,0.6,0.5,278333.0,1.79640933701717,0.007397027226075419,0.4,0.75,0.6,0.0,31.26,Baja,305
25777,CUNDINAMARCA,SUPATA,6,0.8333333333333334,1.0,0.0,6,0,0.8333333333333334,0.6666666666666666,0.6666666666666666,-1.0,232000.0,2.586206896551724,0.01096995005272255,0.8333333333333334,0.0,1.0,0.0,31.22,Baja,306
25793,CUNDINAMARCA,TAUSA,6,0.5,0.8333333333333334,0.0,3,3,0.5,0.5,0.6666666666666666,0.0,232000.0,2.586206896551724,0.01096995005272255,0.5,0.5,0.8333333333333334,0.0,31.22,Baja,306
91263,AMAZONAS,EL ENCANTO (CD),4,0.0,1.0,0.0,1,3,0.0,0.25,0.75,1.0,52000.0,7.6923076923076925,0.034069165627747894,0.0,1.0,1.0,0.0,31.19,Baja,308
08558,ATLANTICO,POLO NUEVO,10,0.4,0.6,0.0,4,6,0.7,0.6,0.0,0.5,723333.0,1.3824891163544315,0.005524515736310537,0.4,0.75,0.6,0.0,31.19,Baja,308
25126,CUNDINAMARCA,CAJICA,90,0.36666666666666664,0.5222222222222223,0.022222222222222223,44,46,0.4222222222222222,0.6555555555555556,0.044444444444444446,0.045454545454545456,232000.0,38.79310344827586,0.17476438776653858,0.36666666666666664,0.5227272727272727,0.5222222222222223,0.022222222222222223,31.18,Baja,310
25402,CUNDINAMARCA,LA VEGA,10,0.3,0.8,0.0,4,6,0.3,0.9,0.4,0.5,232000.0,4.310344827586206,0.018769685181951882,0.3,0.75,0.8,0.0,31.16,Baja,311
23162,CORDOBA,CERETE,99,0.32323232323232326,0.25252525252525254,0.020202020202020204,39,60,0.36363636363636365,0.7272727272727273,0.13131313131313133,0.5384615384615384,317500.0,31.181102362204726,0.14032886424717728,0.32323232323232326,0.7692307692307692,0.25252525252525254,0.020202020202020204,31.1,Baja,312
19780,CAUCA,SUAREZ,6,0.16666666666666666,0.6666666666666666,0.0,2,4,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,354000.0,1.694915254237288,0.006937883587612468,0.16666666666666666,1.0,0.6666666666666666,0.0,31.08,Baja,313
18247,CAQUETA,EL DONCELLO,7,0.2857142857142857,1.0,0.0,3,4,0.2857142857142857,0.5714285714285714,0.0,0.3333333333333333,185000.0,3.7837837837837833,0.016387603912754817,0.2857142857142857,0.6666666666666666,1.0,0.0,31.05,Baja,314
70708,SUCRE,SAN MARCOS,22,0.5454545454545454,0.36363636363636365,0.0,10,12,0.5454545454545454,0.8181818181818182,0.22727272727272727,0.2,196000.0,11.224489795918368,0.050048214832840957,0.5454545454545454,0.6,0.36363636363636365,0.0,31.02,Baja,315
20001,CESAR,VALLEDUPAR,300,0.2866666666666667,0.5666666666666667,0.04,158,142,0.3,0.63,0.01,-0.10126582278481013,540000.0,55.55555555555556,0.25059514596737936,0.2866666666666667,0.44936708860759494,0.5666666666666667,0.04,30.99,Baja,316
20517,CESAR,PAILITAS,13,0.23076923076923078,0.46153846153846156,0.0,3,10,0.23076923076923078,0.6923076923076923,0.23076923076923078,1.0,327500.0,3.9694656488549622,0.017227600144951585,0.23076923076923078,1.0,0.46153846153846156,0.0,30.99,Baja,316
20013,CESAR,AGUSTIN CODAZZI,28,0.32142857142857145,0.35714285714285715,0.0,10,18,0.32142857142857145,0.5357142857142857,0.14285714285714285,0.8,327500.0,8.549618320610687,0.03794750720580508,0.32142857142857145,0.9,0.35714285714285715,0.0,30.94,Baja,318
25200,CUNDINAMARCA,COGUA,21,0.38095238095238093,0.6666666666666666,0.0,9,12,0.38095238095238093,0.6190476190476191,0.6190476190476191,0.3333333333333333,232000.0,9.051724137931034,0.040218956787332553,0.38095238095238093,0.6666666666666666,0.6666666666666666,0.0,30.93,Baja,319
41006,HUILA,ACEVEDO,16,0.5625,0.8125,0.0,9,7,0.5625,0.6875,0.5625,-0.2222222222222222,257500.0,6.213592233009709,0.027379684057615723,0.5625,0.3888888888888889,0.8125,0.0,30.92,Baja,320
13222,BOLIVAR,CLEMENCIA,11,0.45454545454545453,0.45454545454545453,0.2727272727272727,5,6,0.5454545454545454,0.8181818181818182,0.0,0.2,620000.0,1.774193548387097,0.00729652641121454,0.45454545454545453,0.6,0.45454545454545453,0.2727272727272727,30.89,Baja,321
47703,MAGDALENA,SAN ZENON,5,0.8,0.4,0.0,3,2,0.8,1.0,0.4,-0.3333333333333333,355000.0,1.4084507042253522,0.005641961971488426,0.8,0.33333333333333337,0.4,0.0,30.86,Baja,322
68500,SANTANDER,OIBA,15,0.4666666666666667,0.3333333333333333,0.0,6,9,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.5,292000.0,5.136986301369864,0.022509284216513898,0.4666666666666667,0.75,0.3333333333333333,0.0,30.79,Baja,323
17495,CALDAS,NORCASIA,5,0.8,0.8,0.0,4,1,0.8,1.0,0.2,-0.75,261000.0,1.9157088122605364,0.007936719724688918,0.8,0.125,0.8,0.0,30.78,Baja,324
86573,PUTUMAYO,PUERTO LEGUIZAMO,6,0.16666666666666666,0.5,0.0,1,5,0.16666666666666666,0.5,0.16666666666666666,1.0,58500.0,10.256410256410255,0.04566877171737099,0.16666666666666666,1.0,0.5,0.0,30.77,Baja,325
73168,TOLIMA,CHAPARRAL,56,0.3392857142857143,0.5,0.0,24,32,0.35714285714285715,0.5357142857142857,0.19642857142857142,0.3333333333333333,222667.0,25.149662949606366,0.11304355892474545,0.3392857142857143,0.6666666666666666,0.5,0.0,30.77,Baja,325
68855,SANTANDER,VALLE DE SAN JOSE,7,0.5714285714285714,0.8571428571428571,0.0,4,3,0.5714285714285714,0.5714285714285714,0.42857142857142855,-0.25,292000.0,2.3972602739726026,0.010115184559108375,0.5714285714285714,0.375,0.8571428571428571,0.0,30.71,Baja,327
15757,BOYACA,SOCHA,8,0.375,0.375,0.0,3,5,0.375,0.375,0.0,0.6666666666666666,142000.0,5.633802816901409,0.024756805809318067,0.375,0.8333333333333333,0.375,0.0,30.66,Baja,328
76147,VALLE,CARTAGO,144,0.25,0.8611111111111112,0.08333333333333333,67,77,0.2708333333333333,0.6597222222222222,0.013888888888888888,0.14925373134328357,685000.0,21.021897810218977,0.09437018356227038,0.25,0.5746268656716418,0.8611111111111112,0.08333333333333333,30.49,Baja,329
47189,MAGDALENA,CIENAGA,85,0.38823529411764707,0.1411764705882353,0.0,47,38,0.4,0.6352941176470588,0.011764705882352941,-0.19148936170212766,120000.0,70.83333333333334,0.31970946558471713,0.38823529411764707,0.4042553191489362,0.1411764705882353,0.0,30.39,Baja,330
52788,NARIÑO,TANGUA,6,0.0,1.0,0.0,2,4,0.0,0.16666666666666666,0.5,1.0,278333.0,2.155691204420604,0.009022363199514794,0.0,1.0,1.0,0.0,30.32,Baja,331
15183,BOYACA,CHITA,3,0.0,1.0,0.0,0,3,0.0,1.0,1.0,1.0,142000.0,2.112676056338028,0.008827769277793364,0.0,1.0,1.0,0.0,30.31,Baja,332
63212,QUINDIO,CORDOBA,4,0.0,1.0,0.0,1,3,0.25,0.5,0.5,1.0,195000.0,2.051282051282051,0.008550032230577036,0.0,1.0,1.0,0.0,30.3,Baja,333
19290,CAUCA,FLORENCIA,7,0.2857142857142857,0.2857142857142857,0.0,2,5,0.2857142857142857,0.42857142857142855,1.0,1.0,354000.0,1.9774011299435028,0.008215806292401456,0.2857142857142857,1.0,0.2857142857142857,0.0,30.29,Baja,334
19355,CAUCA,INZA,27,0.5555555555555556,0.5555555555555556,0.037037037037037035,14,13,0.5925925925925926,0.6296296296296297,0.6666666666666666,-0.07142857142857142,354000.0,7.627118644067796,0.033774260388181196,0.5555555555555556,0.4642857142857143,0.5555555555555556,0.037037037037037035,30.28,Baja,335
91430,AMAZONAS,LA VICTORIA (CD),1,0.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,52000.0,1.9230769230769231,0.007970051926095881,0.0,1.0,1.0,0.0,30.28,Baja,335
05604,ANTIOQUIA,REMEDIOS,10,0.2,0.5,0.0,2,8,0.3,0.7,0.2,1.0,536250.0,1.8648018648018647,0.007706424514968083,0.2,1.0,0.5,0.0,30.27,Baja,337
44430,GUAJIRA,MAICAO,84,0.30952380952380953,0.5119047619047619,0.011904761904761904,41,43,0.3333333333333333,0.7976190476190477,0.17857142857142858,0.04878048780487805,195000.0,43.07692307692308,0.19414372966454688,0.30952380952380953,0.524390243902439,0.5119047619047619,0.011904761904761904,30.26,Baja,338
52203,NARIÑO,COLON (GENOVA),5,0.2,0.8,0.2,2,3,0.2,0.6,0.8,0.5,278333.0,1.79640933701717,0.007397027226075419,0.2,0.75,0.8,0.2,30.26,Baja,338
76834,VALLE,TULUA,110,0.2636363636363636,0.5454545454545454,0.045454545454545456,54,56,0.2636363636363636,0.6181818181818182,0.02727272727272727,0.037037037037037035,235000.0,46.808510638297875,0.21102485852689198,0.2636363636363636,0.5185185185185185,0.5454545454545454,0.045454545454545456,30.26,Baja,338
18479,CAQUETA,MORELIA,3,0.0,1.0,0.0,1,2,0.0,0.6666666666666666,0.6666666666666666,1.0,185000.0,1.6216216216216215,0.006606314453396947,0.0,1.0,1.0,0.0,30.23,Baja,341
27006,CHOCO,ACANDI,2,0.0,1.0,0.0,0,2,0.0,1.0,0.5,1.0,130000.0,1.5384615384615383,0.006230111012652414,0.0,1.0,1.0,0.0,30.22,Baja,342
27050,CHOCO,ATRATO,2,0.0,1.0,0.0,0,2,0.0,1.0,0.5,1.0,130000.0,1.5384615384615383,0.006230111012652414,0.0,1.0,1.0,0.0,30.22,Baja,342
27425,CHOCO,MEDIO ATRATO,2,0.0,1.0,0.0,0,2,0.0,0.5,1.0,1.0,130000.0,1.5384615384615383,0.006230111012652414,0.0,1.0,1.0,0.0,30.22,Baja,342
15317,BOYACA,GUACAMAYAS,2,1.0,0.5,0.0,2,0,1.0,1.0,0.0,-1.0,142000.0,1.4084507042253522,0.005641961971488426,1.0,0.0,0.5,0.0,30.2,Baja,345
19533,CAUCA,PIAMONTE,5,0.2,1.0,0.0,2,3,0.2,0.8,0.6,0.5,354000.0,1.4124293785310735,0.005659960882823482,0.2,0.75,1.0,0.0,30.2,Baja,345
73678,TOLIMA,SAN LUIS,10,0.1,1.0,0.2,4,6,0.1,0.3,0.6,0.5,222667.0,4.491011241001136,0.019586992281354774,0.1,0.75,1.0,0.2,30.19,Baja,347
27800,CHOCO,UNGUIA,1,0.0,1.0,0.0,0,1,0.0,1.0,1.0,1.0,130000.0,0.7692307692307692,0.00275022918576548,0.0,1.0,1.0,0.0,30.1,Baja,348
15106,BOYACA,BRICENO,1,0.0,1.0,0.0,0,1,0.0,1.0,1.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
15296,BOYACA,GAMEZA,1,0.0,1.0,0.0,0,1,0.0,0.0,1.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
15667,BOYACA,SAN LUIS DE GACENO,1,0.0,1.0,0.0,0,1,0.0,0.0,1.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
15162,BOYACA,CERINZA,1,0.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
05475,ANTIOQUIA,MURINDO,4,0.0,1.0,0.0,1,3,0.0,0.5,0.75,1.0,536250.0,0.745920745920746,0.0026447782213143613,0.0,1.0,1.0,0.0,30.09,Baja,349
15476,BOYACA,MOTAVITA,1,0.0,1.0,0.0,0,1,0.0,1.0,1.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
15798,BOYACA,TENZA,1,0.0,1.0,0.0,0,1,0.0,1.0,0.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
15762,BOYACA,SORA,1,0.0,1.0,0.0,0,1,1.0,0.0,1.0,1.0,142000.0,0.7042253521126761,0.0024561546651834863,0.0,1.0,1.0,0.0,30.09,Baja,349
85279,CASANARE,RECETOR,1,0.0,1.0,0.0,0,1,0.0,0.0,1.0,1.0,165000.0,0.6060606060606061,0.002012072434607646,0.0,1.0,1.0,0.0,30.07,Baja,357
76890,VALLE,YOTOCO,4,0.0,0.75,0.25,0,4,0.0,0.5,0.25,1.0,685000.0,0.5839416058394161,0.001912009475639431,0.0,1.0,0.75,0.25,30.07,Baja,357
18860,CAQUETA,VALPARAISO,1,0.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,185000.0,0.5405405405405406,0.0017156697237180136,0.0,1.0,1.0,0.0,30.06,Baja,359
19845,CAUCA,VILLARICA,2,0.0,1.0,0.0,0,2,0.0,0.0,0.5,1.0,354000.0,0.5649717514124294,0.0018261927684565206,0.0,1.0,1.0,0.0,30.06,Baja,359
13549,BOLIVAR,PINILLOS,3,1.0,0.0,0.0,2,1,1.0,1.0,0.0,-0.5,620000.0,0.4838709677419355,0.0014593052822429082,1.0,0.25,0.0,0.0,30.05,Baja,361
